Order_ID,Order_Date,Delivery_Date,Product_Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Pct,Revenue,Total_Cost,Profit,Profit_Margin_Pct,Lead_Time_Days,Delivery_Status,Supplier_Name,Supplier_Region,Warehouse_Location,Customer_Segment,Sales_Channel,Inventory_Level,Reorder_Point,Safety_Stock
ORD-01060,2023-07-15,2023-08-04,Batteries & Power,Lithium Backup 48V,10,320.0,580.0,25,4350.0,3200.0,1150.0,26.44,20,On Time,Ericsson AB,Europe,"Dallas, TX",Individual,Value-Added Reseller,416,40,28
ORD-01061,2023-08-12,,Smartphones,iPhone 16,1,550.0,999.0,10,899.1,550.0,349.1,38.83,19,Cancelled,Cisco Systems,North America,"Dallas, TX",Individual,Online Portal,294,20,30
ORD-01062,2025-01-11,2025-03-11,Network Equipment,5G Small Cell,50,1200.0,2200.0,5,104500.0,60000.0,44500.0,42.58,59,Damaged,Nokia Solutions,Europe,"Seattle, WA",SME,Online Portal,500,72,34
ORD-01063,2023-07-12,2023-09-15,Antennas,Parabolic Dish 0.6m,10,150.0,320.0,0,3200.0,1500.0,1700.0,53.12,65,On Time,Huawei Tech,Asia,"Chicago, IL",Individual,Retail Partner,485,28,23
ORD-01064,2024-02-28,2024-03-18,Smartphones,Pixel 9 Pro,1,500.0,899.0,0,899.0,500.0,399.0,44.38,19,On Time,Samsung Networks,Asia,"Seattle, WA",Government,Online Portal,90,33,10
ORD-01065,2025-05-09,2025-06-24,Fiber Cables,ADSS Cable 1km,1,70.0,150.0,0,150.0,70.0,80.0,53.33,46,On Time,Nokia Solutions,Europe,"Seattle, WA",SME,Retail Partner,112,34,14
ORD-01066,2025-01-08,2025-02-08,Smartphones,iPhone 16,10,550.0,999.0,0,9990.0,5500.0,4490.0,44.94,31,On Time,Corning Optical,North America,"Los Angeles, CA",Enterprise,Retail Partner,50,28,26
ORD-01067,2025-02-14,2025-04-11,Batteries & Power,Small Cell UPS,25,450.0,820.0,25,15375.0,11250.0,4125.0,26.83,56,On Time,Huawei Tech,Asia,"Newark, NJ",Government,Online Portal,270,20,14
ORD-01068,2023-07-18,2023-08-08,Smartphones,Pixel 9 Pro,25,500.0,899.0,0,22475.0,12500.0,9975.0,44.38,21,On Time,Cobham Wireless,Europe,"Miami, FL",Enterprise,Distributor,391,33,18
ORD-01069,2024-04-28,2024-06-19,Antennas,Massive MIMO Array,5,2500.0,4800.0,0,24000.0,12500.0,11500.0,47.92,52,On Time,Corning Optical,North America,"Miami, FL",Enterprise,Distributor,439,30,21
ORD-01070,2024-08-01,2024-08-25,Fiber Cables,Multi-Mode OM4 1km,5,40.0,95.0,0,475.0,200.0,275.0,57.89,24,On Time,Cobham Wireless,Europe,"Atlanta, GA",Enterprise,Direct Sales,273,43,12
ORD-01071,2023-01-12,,Smartphones,Xiaomi 14 Pro,2,380.0,649.0,10,1168.2,760.0,408.2,34.94,50,Cancelled,ZTE Corp,Asia,"Dallas, TX",Enterprise,Retail Partner,329,38,24
ORD-01072,2024-12-06,2025-01-09,Network Equipment,5G Small Cell,2,1200.0,2200.0,5,4180.0,2400.0,1780.0,42.58,34,Delayed,ZTE Corp,Asia,"Chicago, IL",Enterprise,Distributor,474,46,25
ORD-01073,2024-03-13,2024-04-19,Batteries & Power,Tower Power Cabinet,25,1800.0,3200.0,0,80000.0,45000.0,35000.0,43.75,37,Delayed,Samsung Networks,Asia,"Chicago, IL",Government,Direct Sales,378,23,30
ORD-01074,2023-07-22,2023-08-08,Routers & Gateways,Home Gateway HG-1,10,25.0,65.0,10,585.0,250.0,335.0,57.26,17,On Time,Samsung Networks,Asia,"Los Angeles, CA",SME,Online Portal,338,34,17
ORD-01075,2023-06-07,2023-07-11,Routers & Gateways,WiFi 7 Mesh Router,1,60.0,150.0,0,150.0,60.0,90.0,60.0,34,Damaged,Qualcomm Supply,North America,"Miami, FL",Government,Distributor,193,20,15
ORD-01076,2023-03-16,2023-03-31,SIM Cards,5G SIM eSIM,5,0.5,2.5,0,12.5,2.5,10.0,80.0,15,On Time,Ericsson AB,Europe,"Dallas, TX",SME,Online Portal,117,42,15
ORD-01077,2025-04-28,2025-06-07,SIM Cards,Enterprise Multi-IMSI,10,2.0,8.0,0,80.0,20.0,60.0,75.0,40,On Time,Corning Optical,North America,"Miami, FL",Individual,Online Portal,290,26,24
ORD-01078,2023-07-20,2023-08-24,Fiber Cables,Multi-Mode OM4 1km,10,40.0,95.0,0,950.0,400.0,550.0,57.89,35,On Time,Siemens Networks,Europe,"Newark, NJ",SME,Direct Sales,46,47,28
ORD-01079,2024-12-30,2025-01-12,Smartphones,iPhone 16,100,550.0,999.0,25,74925.0,55000.0,19925.0,26.59,13,On Time,Honor Devices,Asia,"Seattle, WA",Individual,Value-Added Reseller,275,79,26
ORD-01080,2024-07-04,2024-07-22,Network Equipment,5G Small Cell,5,1200.0,2200.0,0,11000.0,6000.0,5000.0,45.45,18,On Time,Huawei Tech,Asia,"Dallas, TX",Government,Value-Added Reseller,69,46,15
ORD-01081,2024-03-28,2024-05-02,Smartphones,OnePlus 13,5,420.0,749.0,0,3745.0,2100.0,1645.0,43.93,35,Delayed,Huawei Tech,Asia,"Dallas, TX",SME,Value-Added Reseller,41,43,20
ORD-01082,2025-03-04,2025-04-26,Fiber Cables,Multi-Mode OM4 1km,10,40.0,95.0,0,950.0,400.0,550.0,57.89,53,On Time,Ericsson AB,Europe,"Atlanta, GA",Enterprise,Direct Sales,380,45,30
ORD-01083,2023-01-27,2023-02-14,Routers & Gateways,Home Gateway HG-1,1,25.0,65.0,5,61.75,25.0,36.75,59.51,18,On Time,Cobham Wireless,Europe,"Miami, FL",Enterprise,Value-Added Reseller,58,45,26
ORD-01084,2024-06-18,2024-07-16,Antennas,Massive MIMO Array,25,2500.0,4800.0,5,114000.0,62500.0,51500.0,45.18,28,Delayed,Qualcomm Supply,North America,"Seattle, WA",Government,Distributor,256,39,11
ORD-01085,2024-11-08,2024-11-28,SIM Cards,Roaming SIM Pro,5,1.2,5.0,0,25.0,6.0,19.0,76.0,20,On Time,Ericsson AB,Europe,"Atlanta, GA",Enterprise,Direct Sales,45,31,26
ORD-01086,2024-06-07,2024-07-01,SIM Cards,Enterprise Multi-IMSI,1,2.0,8.0,0,8.0,2.0,6.0,75.0,24,On Time,Huawei Tech,Asia,"Denver, CO",SME,Retail Partner,25,31,19
ORD-01087,2024-02-21,2024-03-09,Batteries & Power,Tower Power Cabinet,25,1800.0,3200.0,0,80000.0,45000.0,35000.0,43.75,17,On Time,Honor Devices,Asia,"Atlanta, GA",Individual,Direct Sales,314,37,24
ORD-01088,2023-03-04,2023-04-08,Routers & Gateways,Industrial IoT Gateway,25,180.0,390.0,25,7312.5,4500.0,2812.5,38.46,35,Damaged,Corning Optical,North America,"Los Angeles, CA",SME,Direct Sales,129,46,26
ORD-01089,2023-09-12,2023-10-19,Smartphones,Xiaomi 14 Pro,100,380.0,649.0,0,64900.0,38000.0,26900.0,41.45,37,On Time,Siemens Networks,Europe,"Los Angeles, CA",Individual,Distributor,391,68,77
ORD-01090,2024-08-08,2024-10-12,Antennas,Omni 5G Antenna,2,80.0,190.0,5,361.0,160.0,201.0,55.68,65,On Time,Foxconn Telecom,Asia,"Newark, NJ",SME,Value-Added Reseller,81,20,17
ORD-01091,2025-03-07,2025-04-22,Fiber Cables,Multi-Mode OM4 1km,2,40.0,95.0,0,190.0,80.0,110.0,57.89,46,Damaged,Juniper Networks,North America,"Chicago, IL",Enterprise,Retail Partner,149,50,30
ORD-01092,2025-01-08,2025-03-07,Fiber Cables,Multi-Mode OM4 1km,2,40.0,95.0,0,190.0,80.0,110.0,57.89,58,On Time,Ericsson AB,Europe,"Los Angeles, CA",Individual,Online Portal,95,29,16
ORD-01093,2024-08-12,2024-09-29,Batteries & Power,Lithium Backup 48V,10,320.0,580.0,0,5800.0,3200.0,2600.0,44.83,48,Delayed,Alcatel-Lucent,Europe,"Newark, NJ",Government,Value-Added Reseller,188,27,27
ORD-01094,2025-05-01,2025-05-24,Antennas,Parabolic Dish 0.6m,5,150.0,320.0,0,1600.0,750.0,850.0,53.12,23,On Time,Siemens Networks,Europe,"Los Angeles, CA",Individual,Value-Added Reseller,351,40,11
ORD-01095,2023-11-19,2023-12-14,Batteries & Power,Small Cell UPS,1,450.0,820.0,0,820.0,450.0,370.0,45.12,25,On Time,ZTE Corp,Asia,"Chicago, IL",Government,Value-Added Reseller,72,45,13
ORD-01096,2024-08-30,2024-09-08,Smartphones,Galaxy S24,10,450.0,799.0,0,7990.0,4500.0,3490.0,43.68,9,On Time,Ericsson AB,Europe,"Atlanta, GA",SME,Online Portal,68,32,30
ORD-01097,2024-02-03,,SIM Cards,IoT M2M SIM,1,0.8,3.0,0,3.0,0.8,2.2,73.33,18,Cancelled,Samsung Networks,Asia,"Dallas, TX",Individual,Retail Partner,439,33,27
ORD-01098,2025-03-08,2025-04-24,Antennas,Parabolic Dish 0.6m,100,150.0,320.0,10,28800.0,15000.0,13800.0,47.92,47,On Time,Samsung Networks,Asia,"Atlanta, GA",Enterprise,Retail Partner,473,23,41
ORD-01099,2023-01-04,2023-03-08,Antennas,DAS Indoor Antenna,2,35.0,85.0,0,170.0,70.0,100.0,58.82,63,On Time,Siemens Networks,Europe,"Newark, NJ",Enterprise,Distributor,405,31,14
ORD-01100,2023-10-27,2023-11-15,Smartphones,Galaxy S24,2,450.0,799.0,5,1518.1,900.0,618.1,40.72,19,On Time,Corning Optical,North America,"Newark, NJ",Enterprise,Value-Added Reseller,244,30,10
ORD-01101,2023-09-03,2023-10-07,Routers & Gateways,WiFi 7 Mesh Router,25,60.0,150.0,0,3750.0,1500.0,2250.0,60.0,34,On Time,Huawei Tech,Asia,"Chicago, IL",SME,Direct Sales,39,22,18
ORD-01102,2023-09-01,2023-10-09,Smartphones,Pixel 9 Pro,1,500.0,899.0,0,899.0,500.0,399.0,44.38,38,On Time,Cisco Systems,North America,"Miami, FL",Enterprise,Retail Partner,494,45,11
ORD-01103,2024-02-04,2024-03-09,Routers & Gateways,Home Gateway HG-1,1,25.0,65.0,5,61.75,25.0,36.75,59.51,34,Delayed,Huawei Tech,Asia,"Atlanta, GA",SME,Retail Partner,197,24,24
ORD-01104,2025-04-17,2025-05-23,Smartphones,Pixel 9 Pro,200,500.0,899.0,10,161820.0,100000.0,61820.0,38.2,36,On Time,ZTE Corp,Asia,"Miami, FL",Government,Direct Sales,496,237,153
ORD-01105,2023-11-08,2024-01-12,Antennas,Directional Panel Antenna,10,120.0,280.0,0,2800.0,1200.0,1600.0,57.14,65,Delayed,Siemens Networks,Europe,"Atlanta, GA",Enterprise,Online Portal,152,27,25
ORD-01106,2024-09-21,2024-10-01,Batteries & Power,Battery Rack 48V 100Ah,25,900.0,1600.0,0,40000.0,22500.0,17500.0,43.75,10,On Time,Ericsson AB,Europe,"Chicago, IL",SME,Retail Partner,189,34,10
ORD-01107,2023-07-06,,Routers & Gateways,Home Gateway HG-1,5,25.0,65.0,0,325.0,125.0,200.0,61.54,10,Cancelled,Cisco Systems,North America,"Newark, NJ",Government,Value-Added Reseller,130,38,15
ORD-01108,2024-10-19,2025-01-05,Fiber Cables,ADSS Cable 1km,10,70.0,150.0,0,1500.0,700.0,800.0,53.33,78,Delayed,Juniper Networks,North America,"Denver, CO",Government,Value-Added Reseller,45,48,26
ORD-01109,2024-08-01,2024-08-12,SIM Cards,IoT M2M SIM,5,0.8,3.0,0,15.0,4.0,11.0,73.33,11,On Time,Cobham Wireless,Europe,"Chicago, IL",SME,Retail Partner,256,48,19
ORD-01110,2023-10-29,2023-11-18,Routers & Gateways,Enterprise Core Router,25,2800.0,5200.0,0,130000.0,70000.0,60000.0,46.15,20,On Time,Huawei Tech,Asia,"Dallas, TX",SME,Online Portal,286,50,11
ORD-01111,2025-02-21,2025-04-14,Fiber Cables,ADSS Cable 1km,10,70.0,150.0,0,1500.0,700.0,800.0,53.33,52,Delayed,Nokia Solutions,Europe,"Denver, CO",Enterprise,Distributor,287,50,17
ORD-01112,2025-02-14,2025-03-01,Routers & Gateways,Enterprise Core Router,1,2800.0,5200.0,0,5200.0,2800.0,2400.0,46.15,15,Delayed,CommScope Inc,North America,"Chicago, IL",SME,Value-Added Reseller,423,20,21
ORD-01113,2024-07-16,2024-08-10,Fiber Cables,Single-Mode OS2 1km,500,55.0,120.0,0,60000.0,27500.0,32500.0,54.17,25,On Time,Corning Optical,North America,"Denver, CO",Government,Direct Sales,1385,170,232
ORD-01114,2025-04-29,2025-05-14,Antennas,Massive MIMO Array,1,2500.0,4800.0,0,4800.0,2500.0,2300.0,47.92,15,On Time,Juniper Networks,North America,"Miami, FL",Individual,Direct Sales,218,23,14
ORD-01115,2024-07-08,2024-08-12,Batteries & Power,Tower Power Cabinet,25,1800.0,3200.0,15,68000.0,45000.0,23000.0,33.82,35,Delayed,ZTE Corp,Asia,"Chicago, IL",Government,Distributor,435,36,18
ORD-01116,2024-11-14,,Antennas,Omni 5G Antenna,50,80.0,190.0,0,9500.0,4000.0,5500.0,57.89,52,Cancelled,Foxconn Telecom,Asia,"Chicago, IL",Enterprise,Direct Sales,59,69,42
ORD-01117,2024-06-24,2024-07-11,Network Equipment,5G Small Cell,1,1200.0,2200.0,25,1650.0,1200.0,450.0,27.27,17,On Time,Ericsson AB,Europe,"Atlanta, GA",Enterprise,Distributor,150,40,29
ORD-01118,2024-10-04,2024-10-28,Smartphones,Pixel 9 Pro,1,500.0,899.0,0,899.0,500.0,399.0,44.38,24,Delayed,Honor Devices,Asia,"Chicago, IL",Individual,Distributor,326,28,18
ORD-01119,2025-01-13,2025-02-20,Smartphones,OnePlus 13,2,420.0,749.0,0,1498.0,840.0,658.0,43.93,38,Delayed,Nokia Solutions,Europe,"Atlanta, GA",Individual,Online Portal,176,20,27
ORD-01120,2024-08-01,2024-09-23,Batteries & Power,Lithium Backup 48V,25,320.0,580.0,0,14500.0,8000.0,6500.0,44.83,53,Delayed,Juniper Networks,North America,"Denver, CO",Enterprise,Online Portal,11,32,26
ORD-01121,2023-05-16,2023-06-20,Antennas,Parabolic Dish 0.6m,2,150.0,320.0,0,640.0,300.0,340.0,53.12,35,On Time,Huawei Tech,Asia,"Seattle, WA",SME,Direct Sales,492,32,13
ORD-01122,2023-06-17,2023-07-17,Fiber Cables,ADSS Cable 1km,100,70.0,150.0,0,15000.0,7000.0,8000.0,53.33,30,Delayed,Huawei Tech,Asia,"Dallas, TX",Enterprise,Value-Added Reseller,422,151,95
ORD-01123,2024-04-03,2024-04-14,SIM Cards,IoT M2M SIM,5,0.8,3.0,0,15.0,4.0,11.0,73.33,11,On Time,Alcatel-Lucent,Europe,"Dallas, TX",SME,Online Portal,135,38,11
ORD-01124,2023-10-10,2023-11-11,Antennas,Directional Panel Antenna,50,120.0,280.0,10,12600.0,6000.0,6600.0,52.38,32,On Time,Siemens Networks,Europe,"Atlanta, GA",Enterprise,Distributor,128,33,35
ORD-01125,2023-01-15,2023-03-05,Fiber Cables,ADSS Cable 1km,1,70.0,150.0,20,120.0,70.0,50.0,41.67,49,Damaged,Juniper Networks,North America,"Los Angeles, CA",SME,Direct Sales,274,46,15
ORD-01126,2024-03-24,2024-04-25,Smartphones,iPhone 16,2,550.0,999.0,0,1998.0,1100.0,898.0,44.94,32,Damaged,Nokia Solutions,Europe,"Miami, FL",Individual,Value-Added Reseller,447,46,27
ORD-01127,2025-02-07,2025-03-10,Network Equipment,5G Small Cell,50,1200.0,2200.0,15,93500.0,60000.0,33500.0,35.83,31,On Time,Ericsson AB,Europe,"Miami, FL",SME,Value-Added Reseller,359,95,44
ORD-01128,2025-05-31,2025-08-02,Antennas,DAS Indoor Antenna,2,35.0,85.0,0,170.0,70.0,100.0,58.82,63,Delayed,Foxconn Telecom,Asia,"Seattle, WA",Enterprise,Distributor,440,45,10
ORD-01129,2023-03-30,2023-05-26,SIM Cards,5G SIM eSIM,2,0.5,2.5,10,4.5,1.0,3.5,77.78,57,Delayed,Huawei Tech,Asia,"Miami, FL",Government,Online Portal,229,49,13
ORD-01130,2024-08-04,2024-09-16,Antennas,Massive MIMO Array,2,2500.0,4800.0,5,9120.0,5000.0,4120.0,45.18,43,Delayed,Qualcomm Supply,North America,"Dallas, TX",SME,Retail Partner,285,38,27
ORD-01131,2023-02-08,2023-03-13,Batteries & Power,Small Cell UPS,1,450.0,820.0,0,820.0,450.0,370.0,45.12,33,Delayed,CommScope Inc,North America,"Atlanta, GA",SME,Online Portal,339,46,27
ORD-01132,2024-06-08,2024-08-01,Fiber Cables,ADSS Cable 1km,10,70.0,150.0,15,1275.0,700.0,575.0,45.1,54,On Time,Qualcomm Supply,North America,"Newark, NJ",Government,Value-Added Reseller,145,31,24
ORD-01133,2023-08-29,2023-10-30,Antennas,Parabolic Dish 0.6m,5,150.0,320.0,0,1600.0,750.0,850.0,53.12,62,On Time,Foxconn Telecom,Asia,"Dallas, TX",Government,Online Portal,276,44,15
ORD-01134,2024-09-17,2024-11-02,Smartphones,Xiaomi 14 Pro,5,380.0,649.0,0,3245.0,1900.0,1345.0,41.45,46,On Time,Honor Devices,Asia,"Dallas, TX",Individual,Distributor,76,47,29
ORD-01135,2025-02-06,2025-02-21,Routers & Gateways,SD-WAN Appliance,5,400.0,850.0,0,4250.0,2000.0,2250.0,52.94,15,Delayed,Huawei Tech,Asia,"Miami, FL",SME,Distributor,204,40,15
ORD-01136,2023-12-06,2024-02-04,Antennas,Directional Panel Antenna,2,120.0,280.0,0,560.0,240.0,320.0,57.14,60,On Time,ZTE Corp,Asia,"Denver, CO",Individual,Value-Added Reseller,63,25,18
ORD-01137,2024-08-30,2024-09-28,Routers & Gateways,WiFi 7 Mesh Router,25,60.0,150.0,15,3187.5,1500.0,1687.5,52.94,29,On Time,Siemens Networks,Europe,"Los Angeles, CA",Individual,Distributor,423,46,29
ORD-01138,2023-07-19,2023-08-28,SIM Cards,IoT M2M SIM,10,0.8,3.0,0,30.0,8.0,22.0,73.33,40,On Time,Honor Devices,Asia,"Newark, NJ",Individual,Online Portal,84,28,12
ORD-01139,2023-06-21,,Antennas,Massive MIMO Array,1,2500.0,4800.0,0,4800.0,2500.0,2300.0,47.92,50,Cancelled,Juniper Networks,North America,"Los Angeles, CA",Government,Distributor,113,47,17
ORD-01140,2024-01-10,2024-01-23,SIM Cards,Enterprise Multi-IMSI,10,2.0,8.0,0,80.0,20.0,60.0,75.0,13,On Time,Huawei Tech,Asia,"Dallas, TX",Individual,Retail Partner,489,32,27
ORD-01141,2023-07-18,2023-08-03,SIM Cards,5G SIM eSIM,10,0.5,2.5,0,25.0,5.0,20.0,80.0,16,On Time,CommScope Inc,North America,"Newark, NJ",SME,Direct Sales,345,48,26
ORD-01142,2023-07-23,2023-08-25,Batteries & Power,Battery Rack 48V 100Ah,1,900.0,1600.0,0,1600.0,900.0,700.0,43.75,33,On Time,Cobham Wireless,Europe,"Seattle, WA",SME,Direct Sales,406,21,12
ORD-01143,2023-07-27,2023-08-13,Batteries & Power,Small Cell UPS,1,450.0,820.0,15,697.0,450.0,247.0,35.44,17,On Time,Alcatel-Lucent,Europe,"Dallas, TX",Government,Retail Partner,317,48,16
ORD-01144,2025-05-21,2025-06-12,Batteries & Power,Solar Panel 500W,5,400.0,720.0,0,3600.0,2000.0,1600.0,44.44,22,On Time,Cisco Systems,North America,"Chicago, IL",Individual,Distributor,491,39,18
ORD-01145,2023-07-01,2023-08-16,Batteries & Power,Tower Power Cabinet,10,1800.0,3200.0,0,32000.0,18000.0,14000.0,43.75,46,On Time,ZTE Corp,Asia,"Dallas, TX",Enterprise,Retail Partner,62,42,28
ORD-01146,2023-05-13,2023-06-12,Routers & Gateways,SD-WAN Appliance,5,400.0,850.0,0,4250.0,2000.0,2250.0,52.94,30,On Time,Foxconn Telecom,Asia,"Atlanta, GA",Government,Retail Partner,70,49,20
ORD-01147,2024-03-28,2024-04-16,Routers & Gateways,SD-WAN Appliance,2,400.0,850.0,0,1700.0,800.0,900.0,52.94,19,On Time,Corning Optical,North America,"Denver, CO",Individual,Value-Added Reseller,85,24,25
ORD-01148,2025-03-26,2025-05-01,Antennas,Massive MIMO Array,5,2500.0,4800.0,0,24000.0,12500.0,11500.0,47.92,36,On Time,CommScope Inc,North America,"Miami, FL",Individual,Retail Partner,257,24,19
ORD-01149,2023-02-10,2023-02-13,Routers & Gateways,Home Gateway HG-1,200,25.0,65.0,0,13000.0,5000.0,8000.0,61.54,3,On Time,Siemens Networks,Europe,"Atlanta, GA",SME,Direct Sales,235,320,175
ORD-01150,2023-11-28,2023-12-24,Network Equipment,5G Small Cell,200,1200.0,2200.0,5,418000.0,240000.0,178000.0,42.58,26,On Time,Siemens Networks,Europe,"Dallas, TX",SME,Direct Sales,435,304,198
ORD-01151,2024-09-26,2024-10-29,Network Equipment,5G Small Cell,2,1200.0,2200.0,25,3300.0,2400.0,900.0,27.27,33,On Time,Corning Optical,North America,"Denver, CO",Individual,Value-Added Reseller,493,47,17
ORD-01152,2023-05-13,2023-07-02,Fiber Cables,Indoor Patch Cord 3m,100,3.0,8.0,0,800.0,300.0,500.0,62.5,50,Damaged,CommScope Inc,North America,"Denver, CO",SME,Direct Sales,107,37,77
ORD-01153,2023-07-24,2023-09-15,Network Equipment,Base Station BTS,10,8500.0,15000.0,0,150000.0,85000.0,65000.0,43.33,53,On Time,Huawei Tech,Asia,"Chicago, IL",Enterprise,Online Portal,320,29,29
ORD-01154,2023-06-13,2023-07-05,Smartphones,Galaxy S24,2,450.0,799.0,5,1518.1,900.0,618.1,40.72,22,On Time,Qualcomm Supply,North America,"Denver, CO",Government,Distributor,176,20,27
ORD-01155,2024-05-06,2024-06-06,Network Equipment,Fiber Optic Terminal,2,600.0,1100.0,0,2200.0,1200.0,1000.0,45.45,31,On Time,Juniper Networks,North America,"Los Angeles, CA",SME,Retail Partner,382,31,27
ORD-01156,2023-04-03,2023-06-06,Antennas,Massive MIMO Array,5,2500.0,4800.0,0,24000.0,12500.0,11500.0,47.92,64,Delayed,Cisco Systems,North America,"Miami, FL",SME,Value-Added Reseller,460,41,27
ORD-01157,2023-03-06,2023-04-12,Network Equipment,5G Small Cell,2,1200.0,2200.0,0,4400.0,2400.0,2000.0,45.45,37,On Time,Foxconn Telecom,Asia,"Dallas, TX",Individual,Online Portal,403,42,16
ORD-01158,2024-08-13,2024-10-04,Routers & Gateways,Enterprise Core Router,200,2800.0,5200.0,0,1040000.0,560000.0,480000.0,46.15,52,Delayed,ZTE Corp,Asia,"Los Angeles, CA",SME,Online Portal,103,395,119
ORD-01159,2023-06-20,2023-07-22,Batteries & Power,Small Cell UPS,10,450.0,820.0,0,8200.0,4500.0,3700.0,45.12,32,Delayed,CommScope Inc,North America,"Chicago, IL",SME,Online Portal,404,38,27
ORD-01160,2023-06-15,2023-07-19,Network Equipment,Microwave Link,5,3200.0,5800.0,20,23200.0,16000.0,7200.0,31.03,34,On Time,Foxconn Telecom,Asia,"Seattle, WA",Individual,Online Portal,10,38,20
ORD-01161,2024-09-10,2024-10-23,SIM Cards,Prepaid SIM Kit,5,0.3,1.5,0,7.5,1.5,6.0,80.0,43,On Time,Cobham Wireless,Europe,"Dallas, TX",SME,Distributor,292,25,24
ORD-01162,2024-05-17,,Smartphones,iPhone 16,1,550.0,999.0,25,749.25,550.0,199.25,26.59,30,Cancelled,Cobham Wireless,Europe,"Seattle, WA",Enterprise,Online Portal,484,49,26
ORD-01163,2024-07-15,2024-08-15,Network Equipment,Base Station BTS,1,8500.0,15000.0,0,15000.0,8500.0,6500.0,43.33,31,Damaged,Huawei Tech,Asia,"Miami, FL",Individual,Direct Sales,389,37,25
ORD-01164,2024-11-14,2024-12-18,Routers & Gateways,SD-WAN Appliance,5,400.0,850.0,0,4250.0,2000.0,2250.0,52.94,34,On Time,Juniper Networks,North America,"Miami, FL",SME,Retail Partner,121,40,27
ORD-01165,2023-08-30,2023-10-22,Fiber Cables,Single-Mode OS2 1km,25,55.0,120.0,0,3000.0,1375.0,1625.0,54.17,53,On Time,Huawei Tech,Asia,"Atlanta, GA",Government,Retail Partner,406,38,20
ORD-01166,2024-10-20,2025-01-02,Smartphones,OnePlus 13,1,420.0,749.0,0,749.0,420.0,329.0,43.93,74,Damaged,Huawei Tech,Asia,"Dallas, TX",Enterprise,Online Portal,383,31,10
ORD-01167,2024-03-01,2024-04-27,Smartphones,Pixel 9 Pro,1,500.0,899.0,25,674.25,500.0,174.25,25.84,57,Delayed,Samsung Networks,Asia,"Chicago, IL",Enterprise,Value-Added Reseller,47,39,13
ORD-01168,2024-02-24,2024-04-02,Network Equipment,Fiber Optic Terminal,1,600.0,1100.0,10,990.0,600.0,390.0,39.39,38,On Time,Huawei Tech,Asia,"Los Angeles, CA",Enterprise,Distributor,394,43,12
ORD-01169,2025-01-10,2025-02-23,Smartphones,Galaxy S24,2,450.0,799.0,10,1438.2,900.0,538.2,37.42,44,Damaged,Samsung Networks,Asia,"Atlanta, GA",Individual,Online Portal,473,39,16
ORD-01170,2024-10-28,2024-12-20,Smartphones,Pixel 9 Pro,5,500.0,899.0,0,4495.0,2500.0,1995.0,44.38,53,Delayed,Nokia Solutions,Europe,"Atlanta, GA",SME,Distributor,76,44,19
ORD-01171,2024-08-13,2024-09-26,Network Equipment,5G Small Cell,1,1200.0,2200.0,25,1650.0,1200.0,450.0,27.27,44,On Time,Juniper Networks,North America,"Los Angeles, CA",Government,Direct Sales,146,32,14
ORD-01172,2025-01-02,2025-02-26,Smartphones,Xiaomi 14 Pro,1,380.0,649.0,0,649.0,380.0,269.0,41.45,55,On Time,Alcatel-Lucent,Europe,"Dallas, TX",Enterprise,Online Portal,398,42,28
ORD-01173,2024-01-03,2024-02-27,Fiber Cables,Single-Mode OS2 1km,25,55.0,120.0,20,2400.0,1375.0,1025.0,42.71,55,On Time,Huawei Tech,Asia,"Newark, NJ",SME,Distributor,390,49,14
ORD-01174,2023-05-07,2023-06-11,Network Equipment,5G Small Cell,2,1200.0,2200.0,10,3960.0,2400.0,1560.0,39.39,35,On Time,Huawei Tech,Asia,"Seattle, WA",Enterprise,Distributor,253,28,11
ORD-01175,2023-01-23,2023-02-20,Network Equipment,Edge Router CR-5,10,2100.0,3800.0,0,38000.0,21000.0,17000.0,44.74,28,On Time,Cisco Systems,North America,"Denver, CO",Individual,Value-Added Reseller,64,47,19
ORD-01176,2023-09-13,2023-09-19,Routers & Gateways,Home Gateway HG-1,2,25.0,65.0,10,117.0,50.0,67.0,57.26,6,On Time,Cisco Systems,North America,"Chicago, IL",Government,Direct Sales,464,48,22
ORD-01177,2024-03-29,2024-05-29,Fiber Cables,ADSS Cable 1km,100,70.0,150.0,0,15000.0,7000.0,8000.0,53.33,61,On Time,Alcatel-Lucent,Europe,"Newark, NJ",Enterprise,Retail Partner,431,64,41
ORD-01178,2024-07-22,2024-07-25,SIM Cards,Roaming SIM Pro,50,1.2,5.0,15,212.5,60.0,152.5,71.76,3,On Time,Alcatel-Lucent,Europe,"Atlanta, GA",Enterprise,Direct Sales,13,72,45
ORD-01179,2023-01-14,2023-03-13,Network Equipment,5G Small Cell,2,1200.0,2200.0,5,4180.0,2400.0,1780.0,42.58,58,Delayed,Nokia Solutions,Europe,"Denver, CO",Enterprise,Value-Added Reseller,229,23,14
ORD-01180,2024-06-04,2024-06-13,Routers & Gateways,Home Gateway HG-1,50,25.0,65.0,15,2762.5,1250.0,1512.5,54.75,9,On Time,Cisco Systems,North America,"Seattle, WA",Enterprise,Online Portal,126,26,39
